,0,1,hierarchy,Embedding Example Paths kingdom 1,Embedding Example Categories kingdom 1,Random Example Paths kingdom 1,Random Example Categories kingdom 1,Embedding Example Paths phylum 1,Embedding Example Categories phylum 1,Random Example Paths phylum 1,Random Example Categories phylum 1,Embedding Example Paths class 1,Embedding Example Categories class 1,Random Example Paths class 1,Random Example Categories class 1,Embedding kingdom 1,Random Example Paths order 1,Random Example Categories order 1,Embedding Example Paths order 1,Embedding Example Categories order 1,Embedding Example Paths family 1,Embedding Example Categories family 1,Random Example Paths family 1,Random Example Categories family 1,Embedding phylum 1,Random kingdom 1,Random phylum 1,Random Example Paths genus 1,Random Example Categories genus 1,Embedding Example Paths genus 1,Embedding Example Categories genus 1,Random Example Paths species 1,Random Example Categories species 1,Embedding Example Paths species 1,Embedding Example Categories species 1,Embedding class 1,Embedding order 1,Embedding family 1,Embedding genus 1,Embedding species 1,Random class 1,Random order 1,Random family 1,Random genus 1,Random species 1
44,./biotrove-data/images/198578884.jpg,Acacia hammondii,"{'kingdom': 'Plantae', 'phylum': 'Tracheophyta', 'class': 'Magnoliopsida', 'order': 'Fabales', 'family': 'Fabaceae', 'genus': 'Acacia', 'species': 'hammondii'}",['./biotrove-data/images/198578884.jpg'],['Plantae'],['./biotrove-data/images/95242224.jpg'],['Animalia'],['./biotrove-data/images/198578884.jpg'],['Tracheophyta'],['./biotrove-data/images/95242224.jpg'],['Chordata'],['./biotrove-data/images/198578884.jpg'],['Magnoliopsida'],['./biotrove-data/images/95242224.jpg'],['Aves'],Plantae,['./biotrove-data/images/95242224.jpg'],['Passeriformes'],['./biotrove-data/images/198578884.jpg'],['Fabales'],['./biotrove-data/images/198578884.jpg'],['Fabaceae'],['./biotrove-data/images/95242224.jpg'],['Pycnonotidae'],Tracheophyta,Plantae,Tracheophyta,['./biotrove-data/images/95242224.jpg'],['Arizelocichla'],['./biotrove-data/images/198578884.jpg'],['Acacia'],['./biotrove-data/images/95242224.jpg'],['masukuensis'],['./biotrove-data/images/198578884.jpg'],['hammondii'],Magnoliopsida,Fabales,Fabaceae,Acacia,hammondii,Magnoliopsida,Santalales,Balanophoraceae,Balanophora,NA
45,./biotrove-data/images/50786729.jpg,Antrostomus sericocaudatus,"{'kingdom': 'Animalia', 'phylum': 'Chordata', 'class': 'Aves', 'order': 'Caprimulgiformes', 'family': 'Caprimulgidae', 'genus': 'Antrostomus', 'species': 'sericocaudatus'}",['./biotrove-data/images/50786729.jpg'],['Animalia'],['./biotrove-data/images/95242224.jpg'],['Animalia'],['./biotrove-data/images/50786729.jpg'],['Chordata'],['./biotrove-data/images/95242224.jpg'],['Chordata'],['./biotrove-data/images/50786729.jpg'],['Aves'],['./biotrove-data/images/95242224.jpg'],['Aves'],Animalia,['./biotrove-data/images/95242224.jpg'],['Passeriformes'],['./biotrove-data/images/50786729.jpg'],['Caprimulgiformes'],['./biotrove-data/images/50786729.jpg'],['Caprimulgidae'],['./biotrove-data/images/95242224.jpg'],['Pycnonotidae'],Chordata,Animalia,Chordata,['./biotrove-data/images/95242224.jpg'],['Arizelocichla'],['./biotrove-data/images/50786729.jpg'],['Antrostomus'],['./biotrove-data/images/95242224.jpg'],['masukuensis'],['./biotrove-data/images/50786729.jpg'],['sericocaudatus'],Aves,Caprimulgiformes,Caprimulgidae,Antrostomus,sericocaudatus,Aves,Caprimulgiformes,Caprimulgidae,Antrostomus,rubricatus
46,./biotrove-data/images/302657861.jpg,Bathanthidium sibiricum,"{'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Hymenoptera', 'family': 'Megachilidae', 'genus': 'Bathanthidium', 'species': 'sibiricum'}",['./biotrove-data/images/302657861.jpg'],['Animalia'],['./biotrove-data/images/95242224.jpg'],['Animalia'],['./biotrove-data/images/302657861.jpg'],['Arthropoda'],['./biotrove-data/images/95242224.jpg'],['Chordata'],['./biotrove-data/images/302657861.jpg'],['Insecta'],['./biotrove-data/images/95242224.jpg'],['Aves'],Animalia,['./biotrove-data/images/95242224.jpg'],['Passeriformes'],['./biotrove-data/images/302657861.jpg'],['Hymenoptera'],['./biotrove-data/images/302657861.jpg'],['Megachilidae'],['./biotrove-data/images/95242224.jpg'],['Pycnonotidae'],Arthropoda,Animalia,Arthropoda,['./biotrove-data/images/95242224.jpg'],['Arizelocichla'],['./biotrove-data/images/302657861.jpg'],['Bathanthidium'],['./biotrove-data/images/95242224.jpg'],['masukuensis'],['./biotrove-data/images/302657861.jpg'],['sibiricum'],Insecta,Hymenoptera,Megachilidae,Bathanthidium,sibiricum,Insecta,Hymenoptera,Andrenidae,Andrena,masukuensis
47,./biotrove-data/images/182260268.jpg,Beiericolya tardipes,"{'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Orthoptera', 'family': 'Tettigoniidae', 'genus': 'Beiericolya', 'species': 'tardipes'}",['./biotrove-data/images/182260268.jpg'],['Animalia'],['./biotrove-data/images/95242224.jpg'],['Animalia'],['./biotrove-data/images/182260268.jpg'],['Arthropoda'],['./biotrove-data/images/95242224.jpg'],['Chordata'],['./biotrove-data/images/182260268.jpg'],['Insecta'],['./biotrove-data/images/95242224.jpg'],['Aves'],Animalia,['./biotrove-data/images/95242224.jpg'],['Passeriformes'],['./biotrove-data/images/182260268.jpg'],['Orthoptera'],['./biotrove-data/images/182260268.jpg'],['Tettigoniidae'],['./biotrove-data/images/95242224.jpg'],['Pycnonotidae'],Arthropoda,Animalia,Arthropoda,['./biotrove-data/images/95242224.jpg'],['Arizelocichla'],['./biotrove-data/images/182260268.jpg'],['Beiericolya'],['./biotrove-data/images/95242224.jpg'],['masukuensis'],[],[],Insecta,Orthoptera,Tettigoniidae,Acronicta,notata,Insecta,Orthoptera,Tettigoniidae,Actenoides,notata
48,./biotrove-data/images/301601025.jpg,Anthus melindae,"{'kingdom': 'Animalia', 'phylum': 'Chordata', 'class': 'Aves', 'order': 'Passeriformes', 'family': 'Motacillidae', 'genus': 'Anthus', 'species': 'melindae'}",['./biotrove-data/images/301601025.jpg'],['Animalia'],['./biotrove-data/images/95242224.jpg'],['Animalia'],['./biotrove-data/images/301601025.jpg'],['Chordata'],['./biotrove-data/images/95242224.jpg'],['Chordata'],['./biotrove-data/images/301601025.jpg'],['Aves'],['./biotrove-data/images/95242224.jpg'],['Aves'],Animalia,['./biotrove-data/images/95242224.jpg'],['Passeriformes'],['./biotrove-data/images/301601025.jpg'],['Passeriformes'],['./biotrove-data/images/301601025.jpg'],['Motacillidae'],['./biotrove-data/images/95242224.jpg'],['Pycnonotidae'],Chordata,Animalia,Chordata,['./biotrove-data/images/95242224.jpg'],['Arizelocichla'],['./biotrove-data/images/301601025.jpg'],['Anthus'],['./biotrove-data/images/95242224.jpg'],['masukuensis'],['./biotrove-data/images/301601025.jpg'],['melindae'],Aves,Passeriformes,Motacillidae,Anthus,melindae,Aves,Passeriformes,Motacillidae,Anthus,melindae
49,./biotrove-data/images/129889170.jpg,Astala confederata,"{'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Lepidoptera', 'family': 'Psychidae', 'genus': 'Astala', 'species': 'confederata'}",['./biotrove-data/images/129889170.jpg'],['Animalia'],['./biotrove-data/images/95242224.jpg'],['Animalia'],['./biotrove-data/images/129889170.jpg'],['Arthropoda'],['./biotrove-data/images/95242224.jpg'],['Chordata'],['./biotrove-data/images/129889170.jpg'],['Insecta'],['./biotrove-data/images/95242224.jpg'],['Aves'],Animalia,['./biotrove-data/images/95242224.jpg'],['Passeriformes'],['./biotrove-data/images/129889170.jpg'],['Lepidoptera'],['./biotrove-data/images/129889170.jpg'],['Psychidae'],['./biotrove-data/images/95242224.jpg'],['Pycnonotidae'],Arthropoda,Plantae,Tracheophyta,['./biotrove-data/images/95242224.jpg'],['Arizelocichla'],['./biotrove-data/images/129889170.jpg'],['Astala'],['./biotrove-data/images/95242224.jpg'],['masukuensis'],['./biotrove-data/images/129889170.jpg'],['confederata'],Insecta,Lepidoptera,Psychidae,Astala,confederata,Polypodiopsida,Ophioglossales,Ophioglossaceae,Botrychium,masukuensis
50,./biotrove-data/images/62425823.jpg,Aristida stipitata,"{'kingdom': 'Plantae', 'phylum': 'Tracheophyta', 'class': 'Liliopsida', 'order': 'Poales', 'family': 'Poaceae', 'genus': 'Aristida', 'species': 'stipitata'}",['./biotrove-data/images/62425823.jpg'],['Plantae'],['./biotrove-data/images/95242224.jpg'],['Animalia'],['./biotrove-data/images/62425823.jpg'],['Tracheophyta'],['./biotrove-data/images/95242224.jpg'],['Chordata'],['./biotrove-data/images/62425823.jpg'],['Liliopsida'],['./biotrove-data/images/95242224.jpg'],['Aves'],Plantae,['./biotrove-data/images/95242224.jpg'],['Passeriformes'],['./biotrove-data/images/62425823.jpg'],['Poales'],['./biotrove-data/images/62425823.jpg'],['Poaceae'],['./biotrove-data/images/95242224.jpg'],['Pycnonotidae'],Tracheophyta,Plantae,Tracheophyta,['./biotrove-data/images/95242224.jpg'],['Arizelocichla'],['./biotrove-data/images/62425823.jpg'],['Aristida'],['./biotrove-data/images/95242224.jpg'],['masukuensis'],['./biotrove-data/images/62425823.jpg'],['stipitata'],Liliopsida,Poales,Poaceae,Aristida,stipitata,Liliopsida,Poales,Poaceae,Bambusa,gracilifolia
51,./biotrove-data/images/60072583.jpg,Aspalathus compacta,"{'kingdom': 'Plantae', 'phylum': 'Tracheophyta', 'class': 'Magnoliopsida', 'order': 'Fabales', 'family': 'Fabaceae', 'genus': 'Aspalathus', 'species': 'compacta'}",['./biotrove-data/images/60072583.jpg'],['Plantae'],['./biotrove-data/images/95242224.jpg'],['Animalia'],['./biotrove-data/images/60072583.jpg'],['Tracheophyta'],['./biotrove-data/images/95242224.jpg'],['Chordata'],['./biotrove-data/images/60072583.jpg'],['Magnoliopsida'],['./biotrove-data/images/95242224.jpg'],['Aves'],Plantae,['./biotrove-data/images/95242224.jpg'],['Passeriformes'],['./biotrove-data/images/60072583.jpg'],['Fabales'],['./biotrove-data/images/60072583.jpg'],['Fabaceae'],['./biotrove-data/images/95242224.jpg'],['Pycnonotidae'],Tracheophyta,Plantae,Tracheophyta,['./biotrove-data/images/95242224.jpg'],['Arizelocichla'],['./biotrove-data/images/60072583.jpg'],['Aspalathus'],['./biotrove-data/images/95242224.jpg'],['masukuensis'],['./biotrove-data/images/60072583.jpg'],['compacta'],Magnoliopsida,Fabales,Fabaceae,Aspalathus,compacta,Magnoliopsida,Caryophyllales,Aizoaceae,Aloe,succulenta
52,./biotrove-data/images/189800487.jpg,Anthemis macrotis,"{'kingdom': 'Plantae', 'phylum': 'Tracheophyta', 'class': 'Magnoliopsida', 'order': 'Asterales', 'family': 'Asteraceae', 'genus': 'Anthemis', 'species': 'macrotis'}",['./biotrove-data/images/189800487.jpg'],['Plantae'],['./biotrove-data/images/95242224.jpg'],['Animalia'],['./biotrove-data/images/189800487.jpg'],['Tracheophyta'],['./biotrove-data/images/95242224.jpg'],['Chordata'],['./biotrove-data/images/189800487.jpg'],['Magnoliopsida'],['./biotrove-data/images/95242224.jpg'],['Aves'],Plantae,['./biotrove-data/images/95242224.jpg'],['Passeriformes'],['./biotrove-data/images/189800487.jpg'],['Asterales'],['./biotrove-data/images/189800487.jpg'],['Asteraceae'],['./biotrove-data/images/95242224.jpg'],['Pycnonotidae'],Tracheophyta,Plantae,Tracheophyta,['./biotrove-data/images/95242224.jpg'],['Arizelocichla'],['./biotrove-data/images/189800487.jpg'],['Anthemis'],['./biotrove-data/images/95242224.jpg'],['masukuensis'],['./biotrove-data/images/189800487.jpg'],['macrotis'],Magnoliopsida,Asterales,Asteraceae,Anthemis,macrotis,Magnoliopsida,Asterales,Asteraceae,Anthemis,hypogaea
53,./biotrove-data/images/94135725.jpg,Abies numidica,"{'kingdom': 'Plantae', 'phylum': 'Tracheophyta', 'class': 'Pinopsida', 'order': 'Pinales', 'family': 'Pinaceae', 'genus': 'Abies', 'species': 'numidica'}",['./biotrove-data/images/94135725.jpg'],['Plantae'],['./biotrove-data/images/95242224.jpg'],['Animalia'],['./biotrove-data/images/94135725.jpg'],['Tracheophyta'],['./biotrove-data/images/95242224.jpg'],['Chordata'],['./biotrove-data/images/94135725.jpg'],['Pinopsida'],['./biotrove-data/images/95242224.jpg'],['Aves'],Plantae,['./biotrove-data/images/95242224.jpg'],['Passeriformes'],['./biotrove-data/images/94135725.jpg'],['Pinales'],['./biotrove-data/images/94135725.jpg'],['Pinaceae'],['./biotrove-data/images/95242224.jpg'],['Pycnonotidae'],Tracheophyta,Plantae,Tracheophyta,['./biotrove-data/images/95242224.jpg'],['Arizelocichla'],['./biotrove-data/images/94135725.jpg'],['Abies'],['./biotrove-data/images/95242224.jpg'],['masukuensis'],['./biotrove-data/images/94135725.jpg'],['numidica'],Pinopsida,Pinales,Pinaceae,Abies,numidica,Pinopsida,Pinales,Pinaceae,Abies,sibiricum
54,./biotrove-data/images/332626796.jpg,Autoplusia egenoides,"{'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Lepidoptera', 'family': 'Noctuidae', 'genus': 'Autoplusia', 'species': 'egenoides'}",['./biotrove-data/images/332626796.jpg'],['Animalia'],['./biotrove-data/images/95242224.jpg'],['Animalia'],['./biotrove-data/images/332626796.jpg'],['Arthropoda'],['./biotrove-data/images/95242224.jpg'],['Chordata'],['./biotrove-data/images/332626796.jpg'],['Insecta'],['./biotrove-data/images/95242224.jpg'],['Aves'],Animalia,['./biotrove-data/images/95242224.jpg'],['Passeriformes'],['./biotrove-data/images/332626796.jpg'],['Lepidoptera'],['./biotrove-data/images/332626796.jpg'],['Noctuidae'],['./biotrove-data/images/95242224.jpg'],['Pycnonotidae'],Arthropoda,Animalia,Arthropoda,['./biotrove-data/images/95242224.jpg'],['Arizelocichla'],['./biotrove-data/images/332626796.jpg'],['Autoplusia'],['./biotrove-data/images/95242224.jpg'],['masukuensis'],['./biotrove-data/images/224920093.jpg'],['cyanescens'],Insecta,Lepidoptera,Noctuidae,Acronicta,dubius,Insecta,Lepidoptera,Noctuidae,Acronicta,barrii
55,./biotrove-data/images/121397588.jpg,Anthemis macrotis,"{'kingdom': 'Plantae', 'phylum': 'Tracheophyta', 'class': 'Magnoliopsida', 'order': 'Asterales', 'family': 'Asteraceae', 'genus': 'Anthemis', 'species': 'macrotis'}",['./biotrove-data/images/121397588.jpg'],['Plantae'],['./biotrove-data/images/95242224.jpg'],['Animalia'],['./biotrove-data/images/121397588.jpg'],['Tracheophyta'],['./biotrove-data/images/95242224.jpg'],['Chordata'],['./biotrove-data/images/121397588.jpg'],['Magnoliopsida'],['./biotrove-data/images/95242224.jpg'],['Aves'],Plantae,['./biotrove-data/images/95242224.jpg'],['Passeriformes'],['./biotrove-data/images/121397588.jpg'],['Asterales'],['./biotrove-data/images/121397588.jpg'],['Asteraceae'],['./biotrove-data/images/95242224.jpg'],['Pycnonotidae'],Tracheophyta,Plantae,Tracheophyta,['./biotrove-data/images/95242224.jpg'],['Arizelocichla'],['./biotrove-data/images/121397588.jpg'],['Anthemis'],['./biotrove-data/images/95242224.jpg'],['masukuensis'],['./biotrove-data/images/121397588.jpg'],['macrotis'],Magnoliopsida,Asterales,Asteraceae,Anthemis,macrotis,Magnoliopsida,Asterales,Asteraceae,Anthemis,compacta
56,./biotrove-data/images/244618152.jpg,Aethopyga shelleyi,"{'kingdom': 'Animalia', 'phylum': 'Chordata', 'class': 'Aves', 'order': 'Passeriformes', 'family': 'Nectariniidae', 'genus': 'Aethopyga', 'species': 'shelleyi'}",['./biotrove-data/images/244618152.jpg'],['Animalia'],['./biotrove-data/images/95242224.jpg'],['Animalia'],['./biotrove-data/images/244618152.jpg'],['Chordata'],['./biotrove-data/images/95242224.jpg'],['Chordata'],['./biotrove-data/images/244618152.jpg'],['Aves'],['./biotrove-data/images/95242224.jpg'],['Aves'],Animalia,['./biotrove-data/images/95242224.jpg'],['Passeriformes'],['./biotrove-data/images/244618152.jpg'],['Passeriformes'],['./biotrove-data/images/244618152.jpg'],['Nectariniidae'],['./biotrove-data/images/95242224.jpg'],['Pycnonotidae'],Chordata,Animalia,Chordata,['./biotrove-data/images/95242224.jpg'],['Arizelocichla'],['./biotrove-data/images/244618152.jpg'],['Aethopyga'],['./biotrove-data/images/95242224.jpg'],['masukuensis'],['./biotrove-data/images/244618152.jpg'],['shelleyi'],Aves,Passeriformes,Nectariniidae,Aethopyga,shelleyi,Aves,Passeriformes,Nectariniidae,Aethopyga,melindae
57,./biotrove-data/images/167228536.jpg,Amelora synclera,"{'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Lepidoptera', 'family': 'Geometridae', 'genus': 'Amelora', 'species': 'synclera'}",['./biotrove-data/images/167228536.jpg'],['Animalia'],['./biotrove-data/images/95242224.jpg'],['Animalia'],['./biotrove-data/images/167228536.jpg'],['Arthropoda'],['./biotrove-data/images/95242224.jpg'],['Chordata'],['./biotrove-data/images/167228536.jpg'],['Insecta'],['./biotrove-data/images/95242224.jpg'],['Aves'],Animalia,['./biotrove-data/images/95242224.jpg'],['Passeriformes'],['./biotrove-data/images/167228536.jpg'],['Lepidoptera'],['./biotrove-data/images/167228536.jpg'],['Geometridae'],['./biotrove-data/images/95242224.jpg'],['Pycnonotidae'],Arthropoda,Animalia,Arthropoda,['./biotrove-data/images/95242224.jpg'],['Arizelocichla'],['./biotrove-data/images/6808423.jpg'],['Autoplusia'],['./biotrove-data/images/95242224.jpg'],['masukuensis'],['./biotrove-data/images/224920093.jpg'],['cyanescens'],Insecta,Lepidoptera,Noctuidae,Acronicta,hypogaea,Insecta,Lepidoptera,Noctuidae,Acronicta,maximus
58,./biotrove-data/images/138727417.jpg,Ammannia prieuriana,"{'kingdom': 'Plantae', 'phylum': 'Tracheophyta', 'class': 'Magnoliopsida', 'order': 'Myrtales', 'family': 'Lythraceae', 'genus': 'Ammannia', 'species': 'prieuriana'}",['./biotrove-data/images/138727417.jpg'],['Plantae'],['./biotrove-data/images/95242224.jpg'],['Animalia'],['./biotrove-data/images/138727417.jpg'],['Tracheophyta'],['./biotrove-data/images/95242224.jpg'],['Chordata'],['./biotrove-data/images/138727417.jpg'],['Magnoliopsida'],['./biotrove-data/images/95242224.jpg'],['Aves'],Plantae,['./biotrove-data/images/95242224.jpg'],['Passeriformes'],['./biotrove-data/images/43959030.jpg'],['Ophioglossales'],['./biotrove-data/images/43959030.jpg'],['Ophioglossaceae'],['./biotrove-data/images/95242224.jpg'],['Pycnonotidae'],Tracheophyta,Plantae,Tracheophyta,['./biotrove-data/images/95242224.jpg'],['Arizelocichla'],['./biotrove-data/images/43959030.jpg'],['Botrychium'],['./biotrove-data/images/95242224.jpg'],['masukuensis'],['./biotrove-data/images/43959030.jpg'],['yaaxudakeit'],Polypodiopsida,Ophioglossales,Ophioglossaceae,Botrychium,notata,Polypodiopsida,Ophioglossales,Ophioglossaceae,Botrychium,masukuensis
59,./biotrove-data/images/271187986.jpg,Androdon aequatorialis,"{'kingdom': 'Animalia', 'phylum': 'Chordata', 'class': 'Aves', 'order': 'Caprimulgiformes', 'family': 'Trochilidae', 'genus': 'Androdon', 'species': 'aequatorialis'}",['./biotrove-data/images/271187986.jpg'],['Animalia'],['./biotrove-data/images/95242224.jpg'],['Animalia'],['./biotrove-data/images/271187986.jpg'],['Chordata'],['./biotrove-data/images/95242224.jpg'],['Chordata'],['./biotrove-data/images/271187986.jpg'],['Aves'],['./biotrove-data/images/95242224.jpg'],['Aves'],Animalia,['./biotrove-data/images/95242224.jpg'],['Passeriformes'],['./biotrove-data/images/271187986.jpg'],['Caprimulgiformes'],['./biotrove-data/images/271187986.jpg'],['Trochilidae'],['./biotrove-data/images/95242224.jpg'],['Pycnonotidae'],Chordata,Animalia,Chordata,['./biotrove-data/images/95242224.jpg'],['Arizelocichla'],['./biotrove-data/images/346937659.jpg'],['Antrostomus'],['./biotrove-data/images/95242224.jpg'],['masukuensis'],['./biotrove-data/images/346937659.jpg'],['noctitherus'],Aves,Caprimulgiformes,Caprimulgidae,Antrostomus,notata,Aves,Passeriformes,Trochilidae,Aethopyga,melindae
60,./biotrove-data/images/331623897.jpg,Babiana hypogaea,"{'kingdom': 'Plantae', 'phylum': 'Tracheophyta', 'class': 'Liliopsida', 'order': 'Asparagales', 'family': 'Iridaceae', 'genus': 'Babiana', 'species': 'hypogaea'}",['./biotrove-data/images/331623897.jpg'],['Plantae'],['./biotrove-data/images/95242224.jpg'],['Animalia'],['./biotrove-data/images/331623897.jpg'],['Tracheophyta'],['./biotrove-data/images/95242224.jpg'],['Chordata'],['./biotrove-data/images/331623897.jpg'],['Liliopsida'],['./biotrove-data/images/95242224.jpg'],['Aves'],Plantae,['./biotrove-data/images/95242224.jpg'],['Passeriformes'],['./biotrove-data/images/331623897.jpg'],['Asparagales'],['./biotrove-data/images/331623897.jpg'],['Iridaceae'],['./biotrove-data/images/95242224.jpg'],['Pycnonotidae'],Tracheophyta,Plantae,Tracheophyta,['./biotrove-data/images/95242224.jpg'],['Arizelocichla'],['./biotrove-data/images/331623897.jpg'],['Babiana'],['./biotrove-data/images/95242224.jpg'],['masukuensis'],['./biotrove-data/images/331623897.jpg'],['hypogaea'],Liliopsida,Asparagales,Iridaceae,Babiana,hypogaea,Liliopsida,Poales,Poaceae,Bambusa,notata
61,./biotrove-data/images/343057733.jpg,Aeromachus dubius,"{'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Lepidoptera', 'family': 'Hesperiidae', 'genus': 'Aeromachus', 'species': 'dubius'}",['./biotrove-data/images/343057733.jpg'],['Animalia'],['./biotrove-data/images/95242224.jpg'],['Animalia'],['./biotrove-data/images/343057733.jpg'],['Arthropoda'],['./biotrove-data/images/95242224.jpg'],['Chordata'],['./biotrove-data/images/343057733.jpg'],['Insecta'],['./biotrove-data/images/95242224.jpg'],['Aves'],Animalia,['./biotrove-data/images/95242224.jpg'],['Passeriformes'],['./biotrove-data/images/343057733.jpg'],['Lepidoptera'],['./biotrove-data/images/343057733.jpg'],['Hesperiidae'],['./biotrove-data/images/95242224.jpg'],['Pycnonotidae'],Arthropoda,Animalia,Arthropoda,['./biotrove-data/images/95242224.jpg'],['Arizelocichla'],['./biotrove-data/images/343057733.jpg'],['Aeromachus'],['./biotrove-data/images/95242224.jpg'],['masukuensis'],['./biotrove-data/images/343057733.jpg'],['dubius'],Insecta,Lepidoptera,Hesperiidae,Aeromachus,dubius,Insecta,Lepidoptera,Hesperiidae,Aeromachus,barrii
62,./biotrove-data/images/176766733.jpg,Aeromachus dubius,"{'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Lepidoptera', 'family': 'Hesperiidae', 'genus': 'Aeromachus', 'species': 'dubius'}",['./biotrove-data/images/176766733.jpg'],['Animalia'],['./biotrove-data/images/95242224.jpg'],['Animalia'],['./biotrove-data/images/176766733.jpg'],['Arthropoda'],['./biotrove-data/images/95242224.jpg'],['Chordata'],['./biotrove-data/images/176766733.jpg'],['Insecta'],['./biotrove-data/images/95242224.jpg'],['Aves'],Animalia,['./biotrove-data/images/95242224.jpg'],['Passeriformes'],['./biotrove-data/images/176766733.jpg'],['Lepidoptera'],['./biotrove-data/images/176766733.jpg'],['Hesperiidae'],['./biotrove-data/images/95242224.jpg'],['Pycnonotidae'],Arthropoda,Animalia,Arthropoda,['./biotrove-data/images/95242224.jpg'],['Arizelocichla'],['./biotrove-data/images/176766733.jpg'],['Aeromachus'],['./biotrove-data/images/95242224.jpg'],['masukuensis'],['./biotrove-data/images/176766733.jpg'],['dubius'],Insecta,Lepidoptera,Hesperiidae,Aeromachus,dubius,Insecta,Lepidoptera,Hesperiidae,Aeromachus,masukuensis
63,./biotrove-data/images/345705832.jpg,Aerodramus sawtelli,"{'kingdom': 'Animalia', 'phylum': 'Chordata', 'class': 'Aves', 'order': 'Caprimulgiformes', 'family': 'Apodidae', 'genus': 'Aerodramus', 'species': 'sawtelli'}",['./biotrove-data/images/345705832.jpg'],['Animalia'],['./biotrove-data/images/95242224.jpg'],['Animalia'],['./biotrove-data/images/345705832.jpg'],['Chordata'],['./biotrove-data/images/95242224.jpg'],['Chordata'],['./biotrove-data/images/345705832.jpg'],['Aves'],['./biotrove-data/images/95242224.jpg'],['Aves'],Animalia,['./biotrove-data/images/95242224.jpg'],['Passeriformes'],['./biotrove-data/images/345705832.jpg'],['Caprimulgiformes'],['./biotrove-data/images/345705832.jpg'],['Apodidae'],['./biotrove-data/images/95242224.jpg'],['Pycnonotidae'],Chordata,Animalia,Chordata,['./biotrove-data/images/95242224.jpg'],['Arizelocichla'],['./biotrove-data/images/413736.jpg'],['Antrostomus'],['./biotrove-data/images/95242224.jpg'],['masukuensis'],['./biotrove-data/images/413736.jpg'],['noctitherus'],Aves,Caprimulgiformes,Caprimulgidae,Antrostomus,noctitherus,Aves,Caprimulgiformes,Caprimulgidae,Antrostomus,noctitherus
64,./biotrove-data/images/43130011.jpg,Argyrolobium petiolare,"{'kingdom': 'Plantae', 'phylum': 'Tracheophyta', 'class': 'Magnoliopsida', 'order': 'Fabales', 'family': 'Fabaceae', 'genus': 'Argyrolobium', 'species': 'petiolare'}",['./biotrove-data/images/43130011.jpg'],['Plantae'],['./biotrove-data/images/95242224.jpg'],['Animalia'],['./biotrove-data/images/43130011.jpg'],['Tracheophyta'],['./biotrove-data/images/95242224.jpg'],['Chordata'],['./biotrove-data/images/43130011.jpg'],['Magnoliopsida'],['./biotrove-data/images/95242224.jpg'],['Aves'],Plantae,['./biotrove-data/images/95242224.jpg'],['Passeriformes'],['./biotrove-data/images/43130011.jpg'],['Fabales'],['./biotrove-data/images/43130011.jpg'],['Fabaceae'],['./biotrove-data/images/95242224.jpg'],['Pycnonotidae'],Tracheophyta,Plantae,Tracheophyta,['./biotrove-data/images/95242224.jpg'],['Arizelocichla'],['./biotrove-data/images/43130011.jpg'],['Argyrolobium'],['./biotrove-data/images/95242224.jpg'],['masukuensis'],['./biotrove-data/images/230834725.jpg'],['gracilifolia'],Magnoliopsida,Fabales,Fabaceae,Acacia,compacta,Magnoliopsida,Fabales,Fabaceae,Acacia,aequatorialis
65,./biotrove-data/images/98340521.jpg,Amelora synclera,"{'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Lepidoptera', 'family': 'Geometridae', 'genus': 'Amelora', 'species': 'synclera'}",['./biotrove-data/images/98340521.jpg'],['Animalia'],['./biotrove-data/images/95242224.jpg'],['Animalia'],['./biotrove-data/images/98340521.jpg'],['Arthropoda'],['./biotrove-data/images/95242224.jpg'],['Chordata'],['./biotrove-data/images/98340521.jpg'],['Insecta'],['./biotrove-data/images/95242224.jpg'],['Aves'],Animalia,['./biotrove-data/images/95242224.jpg'],['Passeriformes'],['./biotrove-data/images/98340521.jpg'],['Lepidoptera'],['./biotrove-data/images/98340521.jpg'],['Geometridae'],['./biotrove-data/images/95242224.jpg'],['Pycnonotidae'],Arthropoda,Animalia,Arthropoda,['./biotrove-data/images/95242224.jpg'],['Arizelocichla'],['./biotrove-data/images/98340521.jpg'],['Amelora'],['./biotrove-data/images/95242224.jpg'],['masukuensis'],['./biotrove-data/images/98340521.jpg'],['synclera'],Insecta,Lepidoptera,Geometridae,Amelora,synclera,Insecta,Lepidoptera,Noctuidae,Acronicta,bimaculata
